transaction_id,sender_id,receiver_id,amount,timestamp
TXN_00082,ACC_9060,ACC_6139,345057.85,2026-01-18 12:53:57
TXN_00083,ACC_5842,ACC_8234,294755.81,2026-01-10 17:33:57
TXN_00084,ACC_7539,ACC_3122,350356.78,2025-12-13 20:08:57
TXN_00085,ACC_4230,ACC_9737,343867.64,2025-12-17 22:40:57
TXN_00086,ACC_9279,ACC_1413,13163.38,2026-01-18 22:54:57
TXN_00087,ACC_7876,ACC_6184,337769.48,2025-12-17 20:12:57
TXN_00088,ACC_5255,ACC_7238,452744.32,2026-02-09 03:10:57
TXN_00089,ACC_7844,ACC_1174,348362.77,2026-02-06 21:18:57
TXN_00090,ACC_9069,ACC_7655,125132.3,2026-02-13 06:17:57
TXN_00091,ACC_8456,ACC_1732,65681.25,2026-01-22 16:52:57
TXN_00092,ACC_4124,ACC_7522,241858.67,2026-01-14 07:36:57
TXN_00093,ACC_4301,ACC_4927,39357.64,2026-02-03 06:40:57
TXN_00094,ACC_6606,ACC_5970,198521.55,2026-01-25 07:02:57
TXN_00095,ACC_3741,ACC_6278,9934.08,2026-01-26 15:57:57
TXN_00096,ACC_1646,ACC_6333,348654.75,2026-01-07 05:09:57
TXN_00097,ACC_7990,ACC_2462,213188.86,2026-02-03 23:46:57
TXN_00098,ACC_1028,ACC_4082,119547.3,2026-02-15 19:55:57
TXN_00099,ACC_8595,ACC_6491,371244.96,2026-01-18 15:53:57
TXN_00100,ACC_9119,ACC_4625,2486.99,2026-02-03 10:21:57
TXN_00101,ACC_6304,ACC_3939,423189.09,2026-01-15 19:00:57
TXN_00102,ACC_9144,ACC_1262,135996.53,2026-02-06 03:42:57
TXN_00103,ACC_7352,ACC_5431,239330.26,2026-01-20 00:41:57
TXN_00104,ACC_1974,ACC_5412,69927.08,2025-12-15 08:35:57
TXN_00105,ACC_4044,ACC_5045,159250.01,2026-02-03 22:51:57
TXN_00106,ACC_4929,ACC_7673,249502.28,2026-01-25 04:41:57
TXN_00107,ACC_2729,ACC_3205,216113.9,2026-01-18 08:54:57
TXN_00108,ACC_5941,ACC_3598,499292.34,2026-01-29 11:27:57
TXN_00109,ACC_6055,ACC_5245,497015.81,2025-12-14 14:47:57
TXN_00110,ACC_6064,ACC_3239,230378.85,2026-01-29 20:46:57
TXN_00111,ACC_8788,ACC_4465,428033.62,2025-12-27 22:48:57
TXN_00112,ACC_7406,ACC_2376,259881.36,2026-01-11 03:27:57
TXN_00113,ACC_5181,ACC_9260,125563.64,2026-02-04 08:41:57
TXN_00114,ACC_6314,ACC_6356,103915.23,2026-01-13 01:49:57
TXN_00115,ACC_9946,ACC_3990,409380.2,2026-01-11 10:59:57
TXN_00116,ACC_8016,ACC_7159,28283.57,2026-02-10 18:02:57
TXN_00117,ACC_7145,ACC_7721,73081.82,2026-01-21 18:54:57
TXN_00118,ACC_7596,ACC_9204,212608.87,2025-12-27 06:29:57
TXN_00119,ACC_9338,ACC_3284,465033.38,2026-02-07 18:33:57
TXN_00120,ACC_4546,ACC_3523,496191.41,2026-02-15 20:14:57
TXN_00121,ACC_6857,ACC_5180,189817.44,2025-12-27 08:52:57
TXN_00122,ACC_9553,ACC_8749,217909.92,2025-12-18 23:44:57
TXN_00123,ACC_3675,ACC_7692,475178.29,2026-01-15 03:22:57
TXN_00124,ACC_6341,ACC_8732,320745.65,2026-01-27 16:28:57
TXN_00125,ACC_3876,ACC_1855,145437.69,2026-01-28 15:11:57
TXN_00126,ACC_7917,ACC_4683,237235.76,2026-01-05 00:06:57
TXN_00127,ACC_2048,ACC_6920,303516.31,2026-02-06 22:36:57
TXN_00128,ACC_5928,ACC_8864,428810.07,2026-01-25 07:00:57
TXN_00129,ACC_6698,ACC_6609,134341.01,2025-12-19 08:54:57
TXN_00130,ACC_8170,ACC_9485,216492.02,2026-01-30 03:57:57
TXN_00131,ACC_9781,ACC_7031,276427.57,2025-12-15 05:27:57
TXN_00132,ACC_5005,ACC_9195,184668.94,2026-01-23 05:01:57
TXN_00133,ACC_1952,ACC_1766,20166.27,2025-12-29 00:52:57
TXN_00134,ACC_6732,ACC_9794,163478.95,2026-01-19 10:26:57
TXN_00135,ACC_3136,ACC_9435,334153.02,2026-01-30 15:41:57
TXN_00136,ACC_8085,ACC_5063,302432.7,2026-01-29 16:34:57
TXN_00137,ACC_3005,ACC_2711,207388.87,2026-01-07 03:58:57
TXN_00138,ACC_1419,ACC_3507,270891.93,2026-01-13 12:10:57
TXN_00139,ACC_8062,ACC_9100,249248.73,2026-01-21 00:19:57
TXN_00140,ACC_9499,ACC_8198,356473.44,2026-02-18 00:07:57
TXN_00141,ACC_3346,ACC_5533,89429.72,2026-02-11 09:01:57
TXN_00142,ACC_8819,ACC_3373,235356.65,2025-12-27 00:31:57
TXN_00143,ACC_2843,ACC_4669,488516.96,2025-12-19 21:01:57
TXN_00144,ACC_9913,ACC_1893,198716.87,2025-12-23 07:05:57
TXN_00145,ACC_6005,ACC_1534,244009.06,2026-01-29 23:27:57
TXN_00146,ACC_8087,ACC_8130,32292.8,2026-02-16 16:10:57
TXN_00147,ACC_1722,ACC_7596,8877.51,2026-01-04 05:02:57
TXN_00148,ACC_9816,ACC_8341,104517.52,2026-01-12 01:27:57
TXN_00149,ACC_2212,ACC_6259,286453.4,2026-01-01 18:42:57
TXN_00150,ACC_4921,ACC_7521,74774.09,2026-01-17 16:25:57
TXN_00151,ACC_4843,ACC_7396,449301.42,2025-12-28 14:04:57
TXN_00152,ACC_8403,ACC_3150,208405.55,2026-01-07 15:47:57
TXN_00153,ACC_6699,ACC_5029,343219.55,2025-12-18 09:28:57
TXN_00154,ACC_6541,ACC_5115,243334.25,2026-01-19 22:29:57
TXN_00155,ACC_3559,ACC_3113,433470.12,2025-12-16 13:37:57
TXN_00156,ACC_9834,ACC_5070,55065.78,2025-12-28 08:50:57
TXN_00157,ACC_1708,ACC_2812,412704.05,2026-01-02 22:44:57
TXN_00158,ACC_3597,ACC_8902,196897.06,2026-02-01 13:17:57
TXN_00159,ACC_9782,ACC_8558,424939.43,2026-02-18 18:52:57
TXN_00160,ACC_2394,ACC_4855,449298.69,2026-02-17 13:55:57
TXN_00161,ACC_1702,ACC_8616,426071.69,2026-01-07 10:58:57
TXN_00162,ACC_8287,ACC_6349,77391.13,2026-02-02 13:11:57
TXN_00163,ACC_4574,ACC_9468,484901.37,2025-12-22 14:51:57
TXN_00164,ACC_3367,ACC_8336,6669.54,2025-12-17 16:44:57
TXN_00165,ACC_7871,ACC_7953,38976.44,2026-01-13 10:05:57
TXN_00166,ACC_9041,ACC_2802,317436.88,2025-12-18 19:37:57
TXN_00167,ACC_4813,ACC_8875,260329.25,2026-01-15 16:39:57
TXN_00168,ACC_6027,ACC_1657,395593.45,2026-02-05 04:24:57
TXN_00169,ACC_2230,ACC_5670,392252.97,2026-01-24 02:42:57
TXN_00170,ACC_3701,ACC_1138,359367.86,2025-12-17 06:12:57
TXN_00171,ACC_7336,ACC_4401,453542.6,2025-12-14 16:12:57
TXN_00172,ACC_9071,ACC_2010,14185.44,2025-12-17 05:23:57
TXN_00173,ACC_9792,ACC_5108,462230.44,2025-12-25 08:22:57
TXN_00174,ACC_4439,ACC_5863,93022.22,2025-12-12 08:57:57
TXN_00175,ACC_6199,ACC_7713,320575.85,2026-02-06 01:05:57
TXN_00176,ACC_8013,ACC_3695,33893.52,2026-02-07 09:50:57
TXN_00177,ACC_3463,ACC_3354,305756.14,2026-01-16 14:35:57
TXN_00178,ACC_3494,ACC_1682,383667.49,2025-12-12 03:24:57
TXN_00179,ACC_8273,ACC_2523,377293.31,2026-01-15 13:59:57
TXN_00180,ACC_4381,ACC_5328,106322.37,2025-12-12 01:04:57
TXN_00181,ACC_6459,ACC_4750,441258.58,2026-01-20 23:19:57
TXN_00182,ACC_5768,ACC_4774,335413.96,2026-01-02 18:57:57
TXN_00183,ACC_9497,ACC_8407,212917.15,2026-02-13 11:49:57
TXN_00184,ACC_4161,ACC_9923,344014.12,2026-01-30 10:05:57
TXN_00185,ACC_7496,ACC_5895,378577.44,2025-12-29 07:14:57
TXN_00186,ACC_8997,ACC_7732,125297.12,2025-12-25 23:12:57
TXN_00187,ACC_8241,ACC_2449,457334.45,2026-01-16 17:08:57
TXN_00188,ACC_1425,ACC_6854,431452.91,2026-01-26 04:03:57
TXN_00189,ACC_4565,ACC_1996,19575.12,2026-01-16 10:37:57
TXN_00190,ACC_6348,ACC_6343,437148.19,2026-01-03 15:14:57
TXN_00191,ACC_7633,ACC_9873,94454.29,2026-02-13 17:16:57
TXN_00192,ACC_2091,ACC_9041,208512.17,2026-02-14 15:20:57
TXN_00193,ACC_4063,ACC_3511,52916.74,2026-01-12 11:38:57
TXN_00194,ACC_9665,ACC_3866,468826.06,2025-12-15 04:20:57
TXN_00195,ACC_2106,ACC_4669,91497.64,2026-01-05 07:00:57
TXN_00196,ACC_7583,ACC_1065,499257.59,2026-01-30 20:34:57
TXN_00197,ACC_8224,ACC_4430,117264.67,2026-01-04 10:49:57
TXN_00198,ACC_2889,ACC_2648,446678.38,2026-02-14 13:02:57
TXN_00199,ACC_4469,ACC_7021,107711.0,2026-01-13 02:55:57
TXN_00200,ACC_2979,ACC_4492,243732.11,2026-02-12 15:50:57
TXN_00201,ACC_2423,ACC_3693,51812.13,2025-12-12 13:13:57
TXN_00202,ACC_1641,ACC_9556,12124.19,2026-01-06 15:59:57
TXN_00203,ACC_6784,ACC_5164,158773.06,2026-01-15 01:49:57
TXN_00204,ACC_7269,ACC_3888,130273.19,2025-12-13 23:41:57
TXN_00205,ACC_6007,ACC_5385,497598.48,2026-01-10 17:58:57
TXN_00206,ACC_3250,ACC_3551,9245.78,2025-12-17 10:51:57
TXN_00207,ACC_5825,ACC_7626,453309.11,2026-01-12 22:51:57
TXN_00208,ACC_9377,ACC_8380,304662.11,2026-02-18 16:27:57
TXN_00209,ACC_9824,ACC_8560,458006.3,2025-12-26 17:19:57
TXN_00210,ACC_7567,ACC_3005,25240.37,2025-12-14 03:35:57
TXN_00211,ACC_5231,ACC_3264,118091.88,2026-01-01 14:49:57
TXN_00212,ACC_7106,ACC_9787,434346.87,2026-01-09 06:27:57
TXN_00213,ACC_2632,ACC_3824,409219.09,2025-12-20 06:12:57
TXN_00214,ACC_3093,ACC_7157,208086.61,2026-02-13 18:40:57
TXN_00215,ACC_2149,ACC_8261,71619.53,2025-12-13 10:26:57
TXN_00216,ACC_7161,ACC_8002,158272.77,2026-01-27 13:26:57
TXN_00217,ACC_1189,ACC_2136,232455.92,2026-02-02 12:26:57
TXN_00218,ACC_7355,ACC_7578,343498.53,2026-02-08 20:03:57
TXN_00219,ACC_4549,ACC_1030,175844.77,2025-12-19 04:00:57
TXN_00220,ACC_9677,ACC_9052,12404.51,2026-02-04 14:52:57
TXN_00221,ACC_5235,ACC_9499,461971.49,2026-02-19 09:34:57
TXN_00222,ACC_4348,ACC_9992,11323.6,2026-01-16 06:22:57
TXN_00223,ACC_2563,ACC_6252,174047.3,2026-01-04 03:34:57
TXN_00224,ACC_6720,ACC_2124,33864.91,2026-01-21 07:55:57
TXN_00225,ACC_5915,ACC_1457,163899.3,2026-02-09 09:07:57
TXN_00226,ACC_4950,ACC_4415,411965.83,2026-02-15 20:46:57
TXN_00227,ACC_1709,ACC_9412,136913.11,2026-01-24 17:38:57
TXN_00228,ACC_3188,ACC_3366,402873.72,2025-12-23 00:28:57
TXN_00229,ACC_2552,ACC_2771,311241.06,2026-01-07 18:15:57
TXN_00230,ACC_6815,ACC_9030,469082.83,2026-02-02 12:49:57
TXN_00231,ACC_5739,ACC_7346,474890.33,2025-12-30 06:38:57
TXN_00232,ACC_4483,ACC_1232,295097.42,2025-12-31 04:31:57
TXN_00233,ACC_8886,ACC_7967,273632.84,2026-01-28 05:38:57
TXN_00234,ACC_7827,ACC_9611,330058.02,2026-01-28 05:21:57
TXN_00235,ACC_3293,ACC_9956,395501.79,2026-02-16 10:49:57
TXN_00236,ACC_4273,ACC_8074,87864.6,2026-02-01 19:29:57
TXN_00237,ACC_8884,ACC_7711,383685.64,2025-12-18 06:12:57
TXN_00238,ACC_4826,ACC_4992,312531.86,2026-02-07 15:45:57
TXN_00239,ACC_6028,ACC_8146,492417.58,2026-02-04 00:01:57
TXN_00240,ACC_9734,ACC_3963,167220.28,2026-02-14 17:47:57
TXN_00241,ACC_1240,ACC_3957,316884.88,2025-12-17 15:19:57
TXN_00242,ACC_8563,ACC_4750,53610.77,2025-12-14 19:32:57
TXN_00243,ACC_9611,ACC_5498,150637.11,2026-01-17 11:49:57
TXN_00244,ACC_6783,ACC_6304,411183.77,2026-01-08 15:48:57
TXN_00245,ACC_1071,ACC_2071,99968.57,2026-02-02 04:25:57
TXN_00246,ACC_8756,ACC_7844,101079.0,2026-02-05 12:37:57
TXN_00247,ACC_6482,ACC_8415,306461.06,2026-01-01 00:12:57
TXN_00248,ACC_8888,ACC_3447,19812.63,2026-01-12 05:06:57
TXN_00249,ACC_2469,ACC_8271,248492.01,2026-01-28 13:23:57
TXN_00250,ACC_2326,ACC_8249,301058.03,2026-01-11 21:40:57
TXN_00251,ACC_8408,ACC_5517,18723.23,2026-01-14 04:33:57
TXN_00252,ACC_3303,ACC_8694,274402.03,2026-01-23 14:12:57
TXN_00253,ACC_3981,ACC_7768,185001.9,2025-12-16 07:20:57
TXN_00254,ACC_3672,ACC_4444,266882.96,2026-01-16 13:13:57
TXN_00255,ACC_2481,ACC_8645,293689.56,2026-01-23 19:38:57
TXN_00256,ACC_8255,ACC_5882,191018.73,2026-01-30 13:09:57
TXN_00257,ACC_4395,ACC_1324,50533.33,2026-01-03 18:04:57
TXN_00258,ACC_9239,ACC_9143,282070.66,2026-01-23 11:28:57
TXN_00259,ACC_9627,ACC_5251,242287.7,2026-02-06 03:57:57
TXN_00260,ACC_1277,ACC_4424,184186.37,2026-02-05 23:03:57
TXN_00261,ACC_8830,ACC_1424,401235.16,2026-01-17 18:06:57
TXN_00262,ACC_9742,ACC_7369,141449.0,2025-12-20 08:18:57
TXN_00263,ACC_6627,ACC_2413,191582.24,2025-12-21 10:53:57
TXN_00264,ACC_8208,ACC_5233,308841.59,2025-12-17 17:50:57
TXN_00265,ACC_3879,ACC_6383,463883.71,2026-02-12 01:44:57
TXN_00266,ACC_1442,ACC_7230,82832.93,2025-12-19 08:01:57
TXN_00267,ACC_5484,ACC_9595,245350.6,2026-02-08 02:15:57
TXN_00268,ACC_4049,ACC_9105,281046.68,2025-12-17 01:39:57
TXN_00269,ACC_9601,ACC_6858,217987.56,2026-01-13 06:20:57
TXN_00270,ACC_1971,ACC_7265,362081.73,2026-01-23 17:02:57
TXN_00271,ACC_8251,ACC_9092,226255.83,2025-12-21 07:47:57
TXN_00272,ACC_6365,ACC_6835,318904.4,2026-02-11 03:54:57
TXN_00273,ACC_7437,ACC_3239,75428.39,2026-01-26 16:12:57
TXN_00274,ACC_6098,ACC_4845,30493.01,2025-12-20 19:28:57
TXN_00275,ACC_4318,ACC_6698,397012.09,2026-01-10 13:09:57
TXN_00276,ACC_7199,ACC_7006,466917.42,2026-02-14 16:02:57
TXN_00277,ACC_5059,ACC_5135,27639.12,2026-01-19 09:09:57
TXN_00278,ACC_3221,ACC_6206,414971.64,2026-01-05 05:28:57
TXN_00279,ACC_5311,ACC_8679,303170.92,2025-12-24 15:53:57
TXN_00280,ACC_4218,ACC_3280,264930.23,2026-01-19 13:59:57
TXN_00281,ACC_1625,ACC_8531,430104.63,2025-12-26 02:19:57
TXN_00282,ACC_4750,ACC_5241,172666.13,2026-02-02 18:41:57
TXN_00283,ACC_9525,ACC_7710,129432.78,2026-01-16 04:56:57
TXN_00284,ACC_2898,ACC_6437,355370.46,2026-01-20 07:14:57
TXN_00285,ACC_4544,ACC_1460,454390.11,2026-01-11 10:54:57
TXN_00286,ACC_8331,ACC_5894,148279.24,2026-01-08 09:17:57
TXN_00287,ACC_1790,ACC_1276,23162.6,2026-01-11 01:48:57
TXN_00288,ACC_5142,ACC_1288,187005.0,2025-12-27 21:20:57
TXN_00289,ACC_1974,ACC_7308,52092.76,2026-02-01 11:42:57
TXN_00290,ACC_9233,ACC_4470,94389.02,2025-12-31 23:18:57
TXN_00291,ACC_3209,ACC_5429,358384.43,2025-12-22 09:28:57
TXN_00292,ACC_8456,ACC_4994,332542.17,2026-02-02 05:26:57
TXN_00293,ACC_5696,ACC_4188,166517.67,2025-12-18 23:38:57
TXN_00294,ACC_1601,ACC_4869,411149.31,2025-12-13 08:14:57
TXN_00295,ACC_4571,ACC_5402,283365.73,2026-01-08 03:06:57
TXN_00296,ACC_2923,ACC_6463,312865.59,2026-01-10 09:07:57
TXN_00297,ACC_8108,ACC_3996,424339.81,2025-12-26 12:10:57
TXN_00298,ACC_9434,ACC_9009,397953.25,2026-01-23 06:49:57
TXN_00299,ACC_2792,ACC_4437,352608.39,2026-01-24 21:27:57
TXN_00300,ACC_8207,ACC_9995,153283.81,2026-01-26 19:46:57
TXN_00301,ACC_8506,ACC_2849,13880.67,2026-01-04 06:04:57
TXN_00302,ACC_1405,ACC_4238,372880.41,2026-01-18 20:18:57
TXN_00303,ACC_3294,ACC_3562,200126.82,2026-01-16 07:03:57
TXN_00304,ACC_5309,ACC_4244,437295.08,2026-01-28 17:31:57
TXN_00305,ACC_3984,ACC_6012,141662.67,2026-01-01 23:49:57
TXN_00306,ACC_3620,ACC_1454,124481.85,2025-12-18 05:00:57
TXN_00307,ACC_5741,ACC_2359,110220.33,2026-01-24 22:01:57
TXN_00308,ACC_6439,ACC_9236,162429.59,2026-01-23 20:55:57
TXN_00309,ACC_1598,ACC_9898,462984.74,2026-01-13 22:13:57
TXN_00310,ACC_3695,ACC_9931,413705.58,2025-12-30 23:18:57
TXN_00311,ACC_2978,ACC_5545,306264.34,2026-01-19 08:21:57
TXN_00312,ACC_1197,ACC_8814,371965.42,2026-01-09 20:04:57
TXN_00313,ACC_2826,ACC_6110,436892.85,2026-02-08 18:44:57
TXN_00314,ACC_4377,ACC_9742,384891.2,2025-12-16 06:41:57
TXN_00315,ACC_5985,ACC_1894,126529.19,2025-12-18 12:40:57
TXN_00316,ACC_2084,ACC_2899,146811.11,2026-01-30 23:58:57
TXN_00317,ACC_3902,ACC_8962,288103.22,2026-01-16 15:37:57
TXN_00318,ACC_2311,ACC_7469,338949.56,2026-02-06 22:14:57
TXN_00319,ACC_1843,ACC_7421,321858.35,2025-12-14 17:38:57
TXN_00320,ACC_9799,ACC_9221,66065.42,2026-02-12 21:40:57
TXN_00321,ACC_2868,ACC_5992,222482.58,2026-02-07 00:05:57
TXN_00322,ACC_2650,ACC_3890,245101.13,2025-12-15 08:04:57
TXN_00323,ACC_8652,ACC_1030,30384.38,2026-02-06 12:35:57
TXN_00324,ACC_3310,ACC_6117,288873.76,2026-01-22 10:44:57
TXN_00325,ACC_7827,ACC_9842,443910.2,2026-01-06 12:23:57
TXN_00326,ACC_5054,ACC_2065,245704.05,2026-01-09 00:44:57
TXN_00327,ACC_9418,ACC_2509,383111.88,2026-01-09 14:28:57
TXN_00328,ACC_4155,ACC_8341,139167.24,2025-12-17 13:45:57
TXN_00329,ACC_7511,ACC_9893,248035.98,2026-02-17 13:17:57
TXN_00330,ACC_8008,ACC_5064,478971.34,2025-12-12 02:36:57
TXN_00331,ACC_5631,ACC_8570,73666.06,2026-02-05 18:57:57
TXN_00332,ACC_3872,ACC_1001,183175.87,2026-01-27 06:35:57
TXN_00333,ACC_7919,ACC_1592,364442.1,2026-01-09 13:27:57
TXN_00334,ACC_1698,ACC_9826,409702.57,2026-01-22 04:38:57
TXN_00335,ACC_1103,ACC_8674,286524.64,2025-12-12 15:48:57
TXN_00336,ACC_8548,ACC_8355,64104.13,2026-01-08 15:13:57
TXN_00337,ACC_4309,ACC_8496,320893.33,2025-12-18 11:33:57
TXN_00338,ACC_1416,ACC_9542,308578.99,2025-12-18 13:57:57
TXN_00339,ACC_1236,ACC_9979,21559.94,2026-01-16 07:14:57
TXN_00340,ACC_5488,ACC_6256,265046.34,2026-02-11 23:33:57
TXN_00341,ACC_9333,ACC_1430,107994.81,2025-12-25 20:26:57
TXN_00342,ACC_8282,ACC_4615,215486.82,2026-01-28 19:16:57
TXN_00343,ACC_9311,ACC_6122,161532.67,2026-02-03 18:28:57
TXN_00344,ACC_4019,ACC_5239,262728.85,2026-01-08 18:11:57
TXN_00345,ACC_2841,ACC_2044,351601.49,2025-12-28 16:50:57
TXN_00346,ACC_2760,ACC_2041,438490.0,2026-01-08 09:49:57
TXN_00347,ACC_6951,ACC_3173,209138.34,2026-02-12 02:18:57
TXN_00348,ACC_7259,ACC_2011,480527.91,2026-01-13 10:59:57
TXN_00349,ACC_7625,ACC_6589,152397.35,2025-12-30 19:00:57
TXN_00350,ACC_4433,ACC_6888,158229.34,2026-01-18 00:59:57
TXN_00351,ACC_4692,ACC_7350,369834.23,2026-01-27 10:19:57
TXN_00352,ACC_7244,ACC_1336,72439.16,2026-01-18 10:05:57
TXN_00353,ACC_7861,ACC_9983,362161.78,2026-01-07 15:55:57
TXN_00354,ACC_8701,ACC_1424,346104.87,2025-12-13 12:10:57
TXN_00355,ACC_1967,ACC_4352,90291.65,2026-02-03 17:45:57
TXN_00356,ACC_3940,ACC_7314,181703.91,2026-02-04 16:28:57
TXN_00357,ACC_2715,ACC_3783,76072.91,2026-02-13 09:00:57
