transaction_id,sender_id,receiver_id,amount,timestamp
TXN_06203,ACC_USER_1127,ACC_WALMART,266.56,2026-02-18 22:24:00
TXN_06238,ACC_USER_196,ACC_UBER,167.88,2026-02-18 19:09:00
TXN_08702,ACC_USER_255,ACC_USER_196,317.36,2026-02-19 07:05:00
TXN_09544,ACC_USER_28,ACC_USER_742,440.06,2026-02-18 09:56:00
TXN_00074,ACC_SMURF_5_1,ACC_STRUCT_AGG_5,2852.8,2026-02-18 11:34:00
TXN_09378,ACC_CORP_PAYROLL_1,ACC_USER_300,3022.02,2026-02-19 07:10:00
TXN_04595,ACC_USER_615,ACC_USER_1273,808.18,2026-02-18 16:38:00
TXN_00566,ACC_KINGPIN_4,ACC_DROP_4_5,1204.74,2026-02-18 16:41:00
TXN_03712,ACC_USER_1285,ACC_USER_1881,721.31,2026-02-18 09:51:00
TXN_05815,ACC_USER_731,ACC_TARGET,11.07,2026-02-18 17:38:00
TXN_01014,ACC_USER_1872,ACC_WALMART,136.64,2026-02-18 16:42:00
TXN_05999,ACC_USER_142,ACC_TARGET,86.56,2026-02-19 04:34:00
TXN_01545,ACC_USER_548,ACC_AMAZON,111.97,2026-02-18 20:37:00
TXN_06008,ACC_USER_51,ACC_NETFLIX,296.01,2026-02-18 13:35:00
TXN_01007,ACC_USER_1971,ACC_AMAZON,262.97,2026-02-18 11:17:00
TXN_07952,ACC_USER_552,ACC_USER_631,657.51,2026-02-18 19:34:00
TXN_09120,ACC_USER_774,ACC_NETFLIX,409.4,2026-02-18 12:47:00
TXN_04879,ACC_USER_1027,ACC_USER_1346,139.48,2026-02-18 12:13:00
TXN_09704,ACC_USER_133,ACC_USER_677,366.71,2026-02-18 16:59:00
TXN_01237,ACC_USER_1246,ACC_STARBUCKS,138.3,2026-02-18 14:34:00
TXN_03997,ACC_USER_1777,ACC_USER_1079,527.21,2026-02-18 11:43:00
TXN_03466,ACC_CORP_PAYROLL_5,ACC_USER_1279,2606.53,2026-02-18 14:30:00
TXN_03835,ACC_USER_1800,ACC_USER_1602,411.38,2026-02-18 11:06:00
TXN_07782,ACC_USER_930,ACC_WALMART,88.04,2026-02-18 17:18:00
TXN_08335,ACC_USER_44,ACC_USER_1118,114.26,2026-02-18 15:22:00
TXN_03928,ACC_USER_1709,ACC_WALMART,64.02,2026-02-18 12:33:00
TXN_03903,ACC_USER_58,ACC_USER_163,881.14,2026-02-18 17:46:00
TXN_04033,ACC_USER_1273,ACC_WALMART,167.21,2026-02-18 15:40:00
TXN_04885,ACC_USER_1710,ACC_NETFLIX,256.27,2026-02-19 08:25:00
TXN_07630,ACC_USER_1789,ACC_USER_1389,952.52,2026-02-19 03:26:00
TXN_02784,ACC_USER_725,ACC_STARBUCKS,379.1,2026-02-19 03:11:00
TXN_07848,ACC_USER_504,ACC_TARGET,157.41,2026-02-18 09:38:00
TXN_07564,ACC_CORP_PAYROLL_1,ACC_USER_648,4481.42,2026-02-18 11:08:00
TXN_04660,ACC_CORP_PAYROLL_3,ACC_USER_1907,3971.46,2026-02-19 01:27:00
TXN_06528,ACC_USER_221,ACC_STARBUCKS,380.88,2026-02-19 01:17:00
TXN_07836,ACC_USER_1627,ACC_STARBUCKS,450.91,2026-02-19 08:30:00
TXN_03862,ACC_USER_1146,ACC_UBER,460.74,2026-02-18 13:21:00
TXN_01902,ACC_USER_1670,ACC_STARBUCKS,381.82,2026-02-19 02:25:00
TXN_03379,ACC_USER_473,ACC_USER_1218,262.43,2026-02-18 13:12:00
TXN_05100,ACC_USER_953,ACC_USER_1616,909.74,2026-02-18 11:12:00
TXN_02486,ACC_USER_1536,ACC_AMAZON,59.55,2026-02-19 01:39:00
TXN_04127,ACC_USER_1812,ACC_AMAZON,475.54,2026-02-18 14:50:00
TXN_00627,ACC_USER_164,ACC_USER_1432,329.58,2026-02-18 12:53:00
TXN_00689,ACC_USER_402,ACC_USER_1650,29.71,2026-02-19 03:24:00
TXN_05909,ACC_USER_1662,ACC_AMAZON,459.03,2026-02-19 04:31:00
TXN_09232,ACC_USER_838,ACC_STARBUCKS,467.58,2026-02-18 17:11:00
TXN_07947,ACC_USER_1181,ACC_STARBUCKS,474.6,2026-02-18 09:49:00
TXN_04518,ACC_USER_704,ACC_STARBUCKS,81.53,2026-02-18 22:04:00
TXN_00464,ACC_KINGPIN_1,ACC_DROP_1_12,1831.23,2026-02-18 15:20:00
TXN_00009,ACC_SMURF_0_8,ACC_STRUCT_AGG_0,2409.36,2026-02-18 09:17:00
TXN_08010,ACC_USER_474,ACC_USER_1954,740.81,2026-02-18 22:10:00
TXN_09630,ACC_CORP_PAYROLL_3,ACC_USER_1481,4344.68,2026-02-18 16:27:00
TXN_09290,ACC_USER_1072,ACC_STARBUCKS,408.46,2026-02-18 13:21:00
TXN_09697,ACC_USER_1057,ACC_USER_1153,761.37,2026-02-19 05:50:00
TXN_09926,ACC_CORP_PAYROLL_3,ACC_USER_1872,2648.67,2026-02-18 16:24:00
TXN_06466,ACC_USER_1102,ACC_WALMART,492.68,2026-02-18 09:52:00
TXN_05244,ACC_USER_3,ACC_NETFLIX,450.95,2026-02-18 22:55:00
TXN_07881,ACC_USER_1521,ACC_USER_1748,700.2,2026-02-19 08:48:00
TXN_02083,ACC_USER_1670,ACC_TARGET,479.21,2026-02-18 12:08:00
TXN_02647,ACC_USER_1945,ACC_UBER,157.52,2026-02-19 01:05:00
TXN_08299,ACC_USER_1536,ACC_USER_722,986.88,2026-02-19 08:43:00
TXN_07407,ACC_USER_162,ACC_UBER,88.57,2026-02-18 14:30:00
TXN_03106,ACC_USER_1851,ACC_USER_927,114.67,2026-02-19 03:27:00
TXN_08913,ACC_USER_488,ACC_WALMART,144.66,2026-02-18 10:56:00
TXN_06706,ACC_USER_1978,ACC_UBER,43.5,2026-02-19 07:38:00
TXN_06110,ACC_USER_719,ACC_AMAZON,190.58,2026-02-18 13:26:00
TXN_09587,ACC_USER_1799,ACC_STARBUCKS,247.0,2026-02-18 15:37:00
TXN_08844,ACC_USER_65,ACC_AMAZON,158.4,2026-02-18 17:51:00
TXN_02190,ACC_USER_485,ACC_TARGET,60.9,2026-02-18 12:31:00
TXN_05345,ACC_USER_1306,ACC_USER_1005,141.96,2026-02-19 08:31:00
TXN_00330,ACC_MULE_28,ACC_SINK_28,18350.55,2026-02-18 12:42:00
TXN_09009,ACC_USER_1890,ACC_USER_164,846.85,2026-02-19 02:48:00
TXN_05103,ACC_USER_1596,ACC_USER_1864,952.99,2026-02-19 08:35:00
TXN_09383,ACC_CORP_PAYROLL_2,ACC_USER_1568,3437.45,2026-02-18 22:14:00
TXN_01799,ACC_USER_1489,ACC_USER_387,230.33,2026-02-18 14:09:00
TXN_08413,ACC_USER_828,ACC_USER_670,778.93,2026-02-19 02:23:00
TXN_09143,ACC_USER_1767,ACC_WALMART,355.09,2026-02-18 22:53:00
TXN_04507,ACC_USER_1204,ACC_AMAZON,441.3,2026-02-18 10:46:00
TXN_07338,ACC_USER_398,ACC_WALMART,447.55,2026-02-19 04:56:00
TXN_01727,ACC_USER_64,ACC_NETFLIX,232.61,2026-02-18 14:52:00
TXN_00010,ACC_SMURF_0_9,ACC_STRUCT_AGG_0,2482.64,2026-02-18 09:11:00
TXN_04455,ACC_CORP_PAYROLL_5,ACC_USER_1891,2861.6,2026-02-18 11:12:00
TXN_08251,ACC_CORP_PAYROLL_2,ACC_USER_1134,3713.78,2026-02-18 14:08:00
TXN_05023,ACC_USER_39,ACC_USER_652,55.0,2026-02-19 07:49:00
TXN_07023,ACC_USER_1998,ACC_USER_981,460.22,2026-02-18 22:57:00
TXN_07827,ACC_USER_585,ACC_TARGET,115.45,2026-02-18 18:35:00
TXN_05077,ACC_USER_1244,ACC_USER_487,43.5,2026-02-19 05:28:00
TXN_00220,ACC_SMURF_16_7,ACC_STRUCT_AGG_16,2637.48,2026-02-18 09:35:00
TXN_08852,ACC_USER_483,ACC_TARGET,368.33,2026-02-19 07:10:00
TXN_02960,ACC_USER_169,ACC_UBER,430.97,2026-02-19 05:48:00
TXN_06646,ACC_USER_45,ACC_TARGET,215.38,2026-02-18 14:15:00
TXN_01976,ACC_USER_1776,ACC_USER_333,871.65,2026-02-18 22:42:00
TXN_08526,ACC_USER_249,ACC_USER_1252,463.8,2026-02-19 05:11:00
TXN_01887,ACC_USER_963,ACC_AMAZON,388.12,2026-02-18 22:09:00
TXN_09130,ACC_USER_69,ACC_STARBUCKS,222.95,2026-02-18 20:06:00
TXN_08301,ACC_USER_935,ACC_USER_613,866.95,2026-02-18 14:58:00
TXN_03092,ACC_USER_381,ACC_WALMART,350.83,2026-02-19 05:56:00
TXN_08920,ACC_USER_54,ACC_TARGET,298.7,2026-02-18 21:59:00
TXN_04929,ACC_USER_692,ACC_USER_1167,670.65,2026-02-19 06:49:00
TXN_03382,ACC_USER_1471,ACC_TARGET,116.14,2026-02-19 07:32:00
TXN_07009,ACC_CORP_PAYROLL_1,ACC_USER_734,2639.05,2026-02-18 23:32:00
TXN_01785,ACC_USER_999,ACC_AMAZON,68.09,2026-02-18 11:19:00
TXN_06977,ACC_USER_1834,ACC_USER_1978,532.72,2026-02-18 14:21:00
TXN_00178,ACC_SMURF_13_4,ACC_STRUCT_AGG_13,2857.04,2026-02-18 12:59:00
TXN_04098,ACC_USER_503,ACC_STARBUCKS,316.98,2026-02-19 00:20:00
TXN_02345,ACC_USER_91,ACC_USER_1763,217.51,2026-02-18 18:25:00
TXN_01454,ACC_USER_460,ACC_STARBUCKS,46.46,2026-02-19 05:54:00
TXN_09672,ACC_USER_1657,ACC_STARBUCKS,139.76,2026-02-19 00:49:00
TXN_05385,ACC_USER_1201,ACC_USER_747,343.52,2026-02-19 06:15:00
TXN_05143,ACC_USER_1551,ACC_TARGET,417.08,2026-02-19 05:51:00
TXN_05547,ACC_USER_1255,ACC_USER_343,739.72,2026-02-19 07:33:00
TXN_05931,ACC_USER_421,ACC_USER_610,602.83,2026-02-19 00:35:00
TXN_00407,ACC_RING_7_3,ACC_RING_7_4,18323.53,2026-02-19 00:35:00
TXN_05034,ACC_USER_181,ACC_WALMART,257.23,2026-02-18 10:35:00
TXN_07424,ACC_USER_519,ACC_AMAZON,91.53,2026-02-18 15:20:00
TXN_01658,ACC_USER_862,ACC_STARBUCKS,199.72,2026-02-18 11:07:00
TXN_00765,ACC_USER_1509,ACC_USER_1162,102.22,2026-02-18 23:46:00
TXN_09965,ACC_USER_1788,ACC_NETFLIX,429.42,2026-02-19 07:32:00
TXN_09044,ACC_USER_199,ACC_USER_1336,349.9,2026-02-19 07:26:00
TXN_02646,ACC_USER_325,ACC_TARGET,288.12,2026-02-18 17:13:00
TXN_09047,ACC_USER_1639,ACC_AMAZON,321.35,2026-02-19 07:24:00
TXN_02984,ACC_USER_1998,ACC_UBER,313.48,2026-02-18 16:04:00
TXN_06682,ACC_USER_1454,ACC_TARGET,196.19,2026-02-19 08:20:00
TXN_03453,ACC_USER_260,ACC_AMAZON,73.16,2026-02-18 21:58:00
TXN_03894,ACC_USER_1800,ACC_USER_1174,771.32,2026-02-19 00:09:00
TXN_01725,ACC_USER_1514,ACC_WALMART,292.16,2026-02-18 13:14:00
TXN_06187,ACC_USER_1666,ACC_USER_1223,716.29,2026-02-18 17:23:00
TXN_08183,ACC_USER_1431,ACC_USER_1442,52.5,2026-02-18 12:15:00
TXN_08728,ACC_CORP_PAYROLL_1,ACC_USER_1895,2174.67,2026-02-18 13:52:00
TXN_07490,ACC_CORP_PAYROLL_4,ACC_USER_1197,4995.06,2026-02-18 17:09:00
TXN_09659,ACC_USER_530,ACC_UBER,350.05,2026-02-18 16:11:00
TXN_04779,ACC_USER_976,ACC_WALMART,196.78,2026-02-18 09:41:00
TXN_05902,ACC_USER_1681,ACC_STARBUCKS,209.69,2026-02-19 00:12:00
TXN_07413,ACC_USER_451,ACC_USER_505,26.36,2026-02-19 07:04:00
TXN_00986,ACC_USER_1781,ACC_STARBUCKS,274.43,2026-02-18 22:32:00
TXN_09996,ACC_CORP_PAYROLL_5,ACC_USER_1060,2209.79,2026-02-18 23:37:00
TXN_08163,ACC_USER_1904,ACC_USER_305,372.54,2026-02-18 12:23:00
TXN_04761,ACC_USER_1729,ACC_USER_1784,274.06,2026-02-18 22:57:00
TXN_02354,ACC_USER_180,ACC_USER_412,718.12,2026-02-18 15:09:00
TXN_04076,ACC_USER_34,ACC_NETFLIX,267.85,2026-02-18 15:46:00
TXN_02852,ACC_USER_506,ACC_WALMART,261.22,2026-02-18 23:17:00
TXN_00893,ACC_USER_1716,ACC_UBER,316.4,2026-02-19 00:20:00
TXN_06954,ACC_USER_1394,ACC_NETFLIX,157.9,2026-02-19 08:11:00
TXN_03154,ACC_USER_988,ACC_USER_828,438.44,2026-02-18 14:07:00
TXN_00057,ACC_SMURF_4_0,ACC_STRUCT_AGG_4,2382.89,2026-02-18 15:47:00
TXN_01222,ACC_USER_648,ACC_STARBUCKS,490.67,2026-02-18 20:13:00
TXN_02970,ACC_USER_850,ACC_TARGET,382.28,2026-02-19 04:58:00
TXN_09895,ACC_USER_424,ACC_NETFLIX,327.73,2026-02-18 21:15:00
TXN_02159,ACC_USER_1713,ACC_USER_1541,259.12,2026-02-19 04:14:00
TXN_00695,ACC_USER_343,ACC_WALMART,35.21,2026-02-18 20:19:00
TXN_06056,ACC_USER_68,ACC_WALMART,483.93,2026-02-18 13:36:00
TXN_04287,ACC_USER_1441,ACC_AMAZON,49.56,2026-02-18 16:35:00
TXN_08958,ACC_USER_1982,ACC_WALMART,359.5,2026-02-18 19:05:00
TXN_09312,ACC_USER_502,ACC_WALMART,218.33,2026-02-18 11:28:00
TXN_00078,ACC_SMURF_5_5,ACC_STRUCT_AGG_5,2713.3,2026-02-18 16:30:00
TXN_09233,ACC_USER_953,ACC_STARBUCKS,240.82,2026-02-18 18:21:00
TXN_04103,ACC_USER_208,ACC_AMAZON,372.51,2026-02-18 18:12:00
TXN_00214,ACC_SMURF_16_1,ACC_STRUCT_AGG_16,2202.5,2026-02-18 15:06:00
TXN_02675,ACC_USER_1965,ACC_USER_1820,129.18,2026-02-19 08:04:00
TXN_02937,ACC_USER_1704,ACC_USER_1498,612.38,2026-02-18 12:31:00
TXN_00504,ACC_KINGPIN_2,ACC_DROP_2_12,1850.01,2026-02-18 17:53:00
TXN_01529,ACC_CORP_PAYROLL_2,ACC_USER_498,2660.47,2026-02-18 15:31:00
TXN_09557,ACC_USER_716,ACC_AMAZON,443.73,2026-02-19 01:35:00
TXN_08868,ACC_USER_1856,ACC_STARBUCKS,404.31,2026-02-18 09:17:00
TXN_07189,ACC_USER_1767,ACC_NETFLIX,249.12,2026-02-18 20:39:00
TXN_00511,ACC_KINGPIN_2,ACC_DROP_2_19,1528.12,2026-02-18 13:42:00
TXN_02084,ACC_USER_557,ACC_USER_268,479.08,2026-02-18 16:32:00
TXN_06456,ACC_USER_1379,ACC_USER_569,616.68,2026-02-18 12:02:00
TXN_08803,ACC_USER_200,ACC_UBER,157.86,2026-02-18 14:15:00
TXN_09226,ACC_USER_330,ACC_WALMART,328.81,2026-02-18 22:00:00
TXN_05570,ACC_USER_1256,ACC_WALMART,148.37,2026-02-18 17:46:00
TXN_03378,ACC_USER_145,ACC_USER_629,53.74,2026-02-18 18:40:00
TXN_08515,ACC_CORP_PAYROLL_1,ACC_USER_97,4110.14,2026-02-19 04:49:00
TXN_00172,ACC_SMURF_12_9,ACC_STRUCT_AGG_12,2562.51,2026-02-18 15:23:00
TXN_00648,ACC_USER_1243,ACC_USER_444,632.37,2026-02-19 02:23:00
TXN_04489,ACC_USER_175,ACC_USER_725,891.05,2026-02-19 03:11:00
TXN_09541,ACC_USER_485,ACC_STARBUCKS,99.14,2026-02-19 07:49:00
TXN_09326,ACC_USER_983,ACC_USER_1316,708.78,2026-02-18 13:33:00
TXN_09998,ACC_USER_71,ACC_AMAZON,324.03,2026-02-18 22:40:00
TXN_05717,ACC_USER_291,ACC_TARGET,189.54,2026-02-18 17:13:00
TXN_08598,ACC_USER_464,ACC_STARBUCKS,472.26,2026-02-19 02:01:00
TXN_01932,ACC_USER_260,ACC_NETFLIX,43.89,2026-02-18 16:21:00
TXN_01756,ACC_USER_848,ACC_USER_1675,620.79,2026-02-18 10:07:00
TXN_01437,ACC_USER_883,ACC_STARBUCKS,276.02,2026-02-18 19:41:00
TXN_02582,ACC_CORP_PAYROLL_4,ACC_USER_1673,3931.38,2026-02-19 00:45:00
TXN_07107,ACC_USER_1777,ACC_STARBUCKS,104.95,2026-02-18 09:12:00
TXN_09309,ACC_USER_1542,ACC_USER_1162,237.72,2026-02-19 05:30:00
TXN_09652,ACC_CORP_PAYROLL_4,ACC_USER_1637,4087.92,2026-02-18 14:26:00
TXN_07289,ACC_USER_518,ACC_USER_595,920.49,2026-02-18 21:13:00
TXN_00497,ACC_KINGPIN_2,ACC_DROP_2_5,1182.5,2026-02-18 18:52:00
TXN_03752,ACC_USER_241,ACC_WALMART,21.81,2026-02-19 01:00:00
TXN_07871,ACC_USER_393,ACC_STARBUCKS,385.27,2026-02-18 13:44:00
TXN_03294,ACC_USER_1202,ACC_AMAZON,484.34,2026-02-18 16:13:00
TXN_08816,ACC_USER_391,ACC_TARGET,363.98,2026-02-19 05:58:00
TXN_03419,ACC_USER_1756,ACC_USER_99,409.06,2026-02-18 18:46:00
TXN_08000,ACC_USER_545,ACC_STARBUCKS,496.84,2026-02-19 00:29:00
TXN_01020,ACC_USER_1053,ACC_UBER,272.14,2026-02-19 05:03:00
TXN_00733,ACC_USER_1604,ACC_USER_1187,752.43,2026-02-18 15:46:00
TXN_06417,ACC_USER_1894,ACC_AMAZON,42.14,2026-02-19 01:41:00
TXN_04359,ACC_USER_1842,ACC_UBER,194.67,2026-02-18 14:46:00
TXN_03521,ACC_USER_1573,ACC_STARBUCKS,321.66,2026-02-18 10:40:00
TXN_03251,ACC_CORP_PAYROLL_2,ACC_USER_1190,2480.84,2026-02-19 07:41:00
TXN_00182,ACC_SMURF_13_8,ACC_STRUCT_AGG_13,2766.06,2026-02-18 10:51:00
TXN_01723,ACC_USER_623,ACC_USER_1603,787.17,2026-02-18 23:05:00
TXN_00233,ACC_SMURF_17_5,ACC_STRUCT_AGG_17,2878.07,2026-02-18 15:52:00
TXN_02366,ACC_USER_838,ACC_NETFLIX,382.33,2026-02-19 01:56:00
TXN_08354,ACC_CORP_PAYROLL_2,ACC_USER_880,3642.31,2026-02-18 11:35:00
TXN_07582,ACC_USER_1549,ACC_NETFLIX,450.67,2026-02-19 06:19:00
TXN_02701,ACC_CORP_PAYROLL_4,ACC_USER_382,3443.82,2026-02-18 10:13:00
TXN_04242,ACC_USER_812,ACC_TARGET,325.04,2026-02-18 11:54:00
TXN_04474,ACC_USER_661,ACC_WALMART,376.07,2026-02-19 07:16:00
TXN_05270,ACC_USER_696,ACC_TARGET,426.44,2026-02-18 11:16:00
TXN_03254,ACC_USER_805,ACC_NETFLIX,336.47,2026-02-19 08:46:00
TXN_05477,ACC_USER_21,ACC_TARGET,414.44,2026-02-19 07:33:00
TXN_09582,ACC_USER_1100,ACC_UBER,43.36,2026-02-19 00:10:00
TXN_05943,ACC_USER_1614,ACC_WALMART,304.69,2026-02-19 03:47:00
TXN_08876,ACC_CORP_PAYROLL_2,ACC_USER_710,3864.03,2026-02-18 17:24:00
TXN_04250,ACC_USER_555,ACC_USER_20,377.87,2026-02-18 19:13:00
TXN_08632,ACC_USER_1125,ACC_WALMART,339.84,2026-02-18 23:08:00
TXN_05217,ACC_USER_191,ACC_STARBUCKS,483.83,2026-02-18 12:05:00
TXN_06021,ACC_USER_1824,ACC_AMAZON,344.77,2026-02-19 00:43:00
TXN_03901,ACC_USER_843,ACC_USER_637,347.19,2026-02-19 07:56:00
TXN_01409,ACC_USER_914,ACC_NETFLIX,315.2,2026-02-19 06:53:00
TXN_01791,ACC_CORP_PAYROLL_2,ACC_USER_1226,2733.32,2026-02-19 06:49:00
TXN_06904,ACC_USER_2,ACC_USER_1048,584.46,2026-02-18 22:12:00
TXN_09184,ACC_USER_1192,ACC_TARGET,67.21,2026-02-19 05:26:00
TXN_01078,ACC_USER_126,ACC_TARGET,19.88,2026-02-19 04:11:00
TXN_09499,ACC_USER_694,ACC_STARBUCKS,439.28,2026-02-19 05:40:00
TXN_06486,ACC_USER_955,ACC_AMAZON,96.44,2026-02-19 08:56:00
TXN_02859,ACC_USER_846,ACC_STARBUCKS,425.86,2026-02-18 17:09:00
TXN_07946,ACC_USER_1960,ACC_TARGET,481.38,2026-02-19 00:46:00
TXN_08300,ACC_USER_937,ACC_STARBUCKS,491.31,2026-02-19 07:50:00
TXN_05900,ACC_USER_1351,ACC_UBER,311.08,2026-02-18 18:34:00
TXN_06717,ACC_USER_297,ACC_TARGET,99.64,2026-02-19 03:33:00
TXN_01809,ACC_USER_21,ACC_USER_1501,207.72,2026-02-18 11:07:00
TXN_02961,ACC_USER_221,ACC_NETFLIX,345.93,2026-02-19 06:46:00
TXN_09199,ACC_USER_920,ACC_USER_339,592.94,2026-02-18 14:41:00
TXN_04427,ACC_USER_1831,ACC_NETFLIX,239.97,2026-02-19 08:06:00
TXN_07417,ACC_USER_1368,ACC_AMAZON,418.48,2026-02-18 18:05:00
TXN_06135,ACC_USER_1059,ACC_USER_1257,229.77,2026-02-18 17:57:00
TXN_03389,ACC_USER_588,ACC_USER_1880,744.83,2026-02-18 23:26:00
TXN_08014,ACC_USER_1590,ACC_USER_1632,82.56,2026-02-19 06:05:00
TXN_07021,ACC_USER_1358,ACC_STARBUCKS,303.47,2026-02-18 21:24:00
TXN_00871,ACC_USER_1877,ACC_AMAZON,59.42,2026-02-18 21:31:00
TXN_09286,ACC_USER_842,ACC_TARGET,450.8,2026-02-19 02:07:00
TXN_02015,ACC_CORP_PAYROLL_4,ACC_USER_636,4208.8,2026-02-18 14:39:00
TXN_01754,ACC_USER_928,ACC_USER_229,949.82,2026-02-18 12:28:00
TXN_00119,ACC_SMURF_8_10,ACC_STRUCT_AGG_8,2514.18,2026-02-18 18:38:00
TXN_01984,ACC_USER_1182,ACC_USER_1637,760.75,2026-02-18 22:31:00
TXN_09243,ACC_USER_247,ACC_WALMART,322.61,2026-02-19 06:57:00
TXN_09379,ACC_USER_1598,ACC_NETFLIX,259.4,2026-02-18 11:34:00
TXN_09637,ACC_CORP_PAYROLL_2,ACC_USER_881,4961.59,2026-02-18 09:22:00
TXN_00058,ACC_SMURF_4_1,ACC_STRUCT_AGG_4,2718.38,2026-02-18 14:33:00
TXN_08492,ACC_USER_1055,ACC_USER_677,713.94,2026-02-18 16:41:00
TXN_09208,ACC_USER_1781,ACC_WALMART,480.63,2026-02-18 18:41:00
TXN_02967,ACC_USER_1823,ACC_USER_763,218.23,2026-02-18 14:45:00
TXN_02886,ACC_USER_610,ACC_UBER,216.71,2026-02-18 18:47:00
TXN_09432,ACC_USER_25,ACC_USER_1422,607.79,2026-02-18 21:08:00
TXN_06181,ACC_USER_1843,ACC_USER_760,438.74,2026-02-19 04:12:00
TXN_08637,ACC_USER_409,ACC_WALMART,243.1,2026-02-19 03:38:00
TXN_02992,ACC_USER_679,ACC_USER_305,971.47,2026-02-19 02:31:00
TXN_02872,ACC_USER_854,ACC_NETFLIX,336.47,2026-02-19 05:12:00
TXN_09253,ACC_USER_421,ACC_STARBUCKS,219.21,2026-02-18 14:12:00
TXN_04585,ACC_USER_1435,ACC_USER_729,193.33,2026-02-19 02:37:00
TXN_01587,ACC_USER_1442,ACC_USER_999,489.17,2026-02-18 11:07:00
TXN_08904,ACC_CORP_PAYROLL_5,ACC_USER_1574,2499.1,2026-02-18 09:40:00
TXN_07510,ACC_USER_1400,ACC_STARBUCKS,337.22,2026-02-18 18:50:00
TXN_01521,ACC_USER_1440,ACC_UBER,98.83,2026-02-18 16:38:00
TXN_00216,ACC_SMURF_16_3,ACC_STRUCT_AGG_16,2752.35,2026-02-18 11:56:00
